Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
9700,189.632217,77.807678,10.111275,0.272367,0.272130,0.652839,0.652351
9733,189.113205,77.293892,10.111645,0.273068,0.272812,0.652529,0.652084
9766,188.588821,76.782768,10.111836,0.273838,0.273562,0.652186,0.651790
9800,188.063065,76.270279,10.112029,0.274610,0.274312,0.651842,0.651494
9833,187.535934,75.756454,10.112222,0.275382,0.275064,0.651497,0.651197
9866,187.007370,75.241264,10.112415,0.276155,0.275816,0.651150,0.650898
9900,186.477463,74.724724,10.112609,0.276928,0.276569,0.650801,0.650598
9933,185.942978,74.210175,10.112654,0.277768,0.277386,0.650422,0.650272
9966,185.402603,73.698990,10.112490,0.278700,0.278293,0.649999,0.649908
10000,184.860794,73.186462,10.112324,0.279632,0.279200,0.649575,0.649543
10033,184.317673,72.672630,10.112159,0.280565,0.280107,0.649148,0.649176
10066,183.773117,72.157494,10.111992,0.281498,0.281015,0.648720,0.648808
10100,183.227158,71.641045,10.111826,0.282432,0.281923,0.648290,0.648438
10133,182.674820,71.128708,10.111417,0.283488,0.282950,0.647802,0.648017
10166,182.116623,70.619843,10.110793,0.284652,0.284082,0.647262,0.647552
10200,181.557053,70.109726,10.110168,0.285815,0.285214,0.646719,0.647084
10233,180.996048,69.598320,10.109541,0.286979,0.286345,0.646173,0.646614
10266,180.433670,69.085655,10.108912,0.288143,0.287477,0.645625,0.646142
10300,179.869919,68.571716,10.108281,0.289307,0.288608,0.645075,0.645667
10333,179.295670,68.066757,10.107196,0.290741,0.290003,0.644393,0.645079
10366,178.716629,67.564354,10.105940,0.292274,0.291493,0.643659,0.644446
10400,178.136185,67.060684,10.104680,0.293806,0.292982,0.642922,0.643809
10433,177.554337,66.555809,10.103418,0.295336,0.294469,0.642182,0.643170
10466,176.971085,66.049736,10.102153,0.296865,0.295955,0.641437,0.642526
10500,176.386246,65.542664,10.100874,0.298400,0.297446,0.640686,0.641877
10533,175.784836,65.052422,10.098805,0.300493,0.299479,0.639653,0.640984
10566,175.182022,64.561020,10.096731,0.302588,0.301515,0.638611,0.640082
10600,174.577744,64.068451,10.094652,0.304685,0.303552,0.637561,0.639171
10633,173.972061,63.574730,10.092568,0.306783,0.305590,0.636501,0.638252
10666,173.364944,63.079811,10.090480,0.308884,0.307631,0.635431,0.637324
10700,172.749008,62.593277,10.087981,0.311337,0.310013,0.634172,0.636229
10733,172.119064,62.121727,10.084791,0.314384,0.312973,0.632590,0.634854
10766,171.487686,61.649048,10.081594,0.317432,0.315932,0.630991,0.633462
10800,170.854843,61.175293,10.078389,0.320479,0.318891,0.629374,0.632052
10833,170.220566,60.700447,10.075177,0.323526,0.321849,0.627739,0.630625
10866,169.584793,60.224495,10.071958,0.326573,0.324807,0.626086,0.629180
10900,168.922775,59.783508,10.067263,0.331342,0.329436,0.623460,0.626883
10933,168.253220,59.350273,10.062201,0.336521,0.334461,0.620557,0.624338
10966,167.582169,58.916077,10.057126,0.341689,0.339476,0.617606,0.621746
11000,166.909592,58.480888,10.052041,0.346845,0.344478,0.614607,0.619106
11033,166.235519,58.044731,10.046945,0.351989,0.349469,0.611559,0.616418
11066,165.544907,57.635071,10.040802,0.358954,0.356225,0.607343,0.612692
11100,164.818924,57.286606,10.032312,0.369992,0.366927,0.600445,0.606578
11133,164.091324,56.937347,10.023803,0.380935,0.377534,0.593338,0.600255
11166,163.362137,56.587326,10.015275,0.391779,0.388044,0.586023,0.593724
11200,162.631332,56.236565,10.006728,0.402519,0.398449,0.578502,0.586985
11233,161.898926,55.885002,9.998163,0.413151,0.408748,0.570776,0.580041
11266,161.106232,55.764900,9.983825,0.435307,0.431021,0.553861,0.563885
11300,160.303467,55.677460,9.968640,0.458423,0.454324,0.534702,0.545465
11333,159.498947,55.589798,9.953422,0.480769,0.476865,0.514543,0.526029
11366,158.692734,55.501984,9.938171,0.502298,0.498596,0.493417,0.505606
11400,157.884796,55.413963,9.922889,0.522967,0.519475,0.471355,0.484227
11433,157.088303,55.494270,9.913185,0.539135,0.536801,0.452601,0.465114
11466,156.302841,55.737923,9.908895,0.551266,0.551008,0.437388,0.448539
11500,155.515762,55.982079,9.904594,0.562951,0.564772,0.421768,0.431544
11533,154.727005,56.226746,9.900285,0.574175,0.578079,0.405751,0.414142
11566,153.936600,56.471931,9.895967,0.584926,0.590913,0.389350,0.396345
11600,153.161087,56.755424,9.894594,0.594418,0.602353,0.373872,0.379551
11633,152.449722,57.189575,9.904960,0.600528,0.609874,0.363302,0.368012
11666,151.736893,57.624649,9.915346,0.606447,0.617203,0.352586,0.356323
11700,151.022568,58.060585,9.925755,0.612170,0.624336,0.341728,0.344490
